"logFC","logCPM","LR","PValue","FDR","ENTREZID","SYMBOL","GENENAME"
-0.234198921557651,5.86572930199194,0.359339212451378,0.548873449172766,0.682185300691508,"239667","Dip2b","disco interacting protein 2 homolog B"
-0.267577084168646,4.66325851674258,0.359308229108294,0.54889067853665,0.682185300691508,"21685","Tef","thyrotroph embryonic factor"
0.690662016786172,0.140148103230231,0.359176452665069,0.548963968686137,0.682222738154888,"629461",NA,NA
0.225433896441288,5.54172494881702,0.358907804998708,0.549113439168186,0.682354835085234,"80289","Lysmd3","LysM, putative peptidoglycan-binding, domain containing 3"
0.256102688176839,4.02137323500018,0.358455744326231,0.549365128847566,0.682596289102908,"72306","Zfp777","zinc finger protein 777"
-0.327317703717919,2.20486677052039,0.358403683887727,0.549394127903632,0.682596289102908,"218341","Rfesd","Rieske (Fe-S) domain containing"
-0.258119117979264,9.45677436936368,0.358231855191802,0.549489861390163,0.682661565082159,"14683","Gnas","GNAS complex locus"
0.375834137898642,-0.904157424467624,0.357942426447409,0.549651185671967,0.6828083114573,"100502694","Gm19325","predicted gene, 19325"
0.235440565834299,4.97991089461522,0.35781093560552,0.549724506428901,0.68284572031772,"56469","Pias1","protein inhibitor of activated STAT 1"
0.396336996045126,-0.723372463943873,0.356671307264842,0.550360743305927,0.683582300157724,"22746","Zfp85","zinc finger protein 85"
-0.271489986040675,3.10108516477474,0.356053987802614,0.550705959239907,0.683957326509036,"66599","Rdm1","RAD52 motif 1"
0.334441631663318,0.903903847186334,0.355407982222612,0.551067651772914,0.68435275566707,"216441","Slc26a10","solute carrier family 26, member 10"
0.506212852505589,-1.04861320036442,0.355126471616981,0.55122540634926,0.684456650372615,"59083","Fetub","fetuin beta"
0.235638235884997,4.3770523129089,0.355104129806146,0.551237930014087,0.684456650372615,"68845","Pih1d1","PIH1 domain containing 1"
-0.266523713223657,3.81591247119741,0.354691102196169,0.551469548167271,0.684690450093138,"213233","Tapbpl","TAP binding protein-like"
-0.497428810806834,-1.47943217675657,0.354514136890452,0.551568842909019,0.68475993663269,"56773","Chst5","carbohydrate sulfotransferase 5"
0.302286917545516,1.63849146308079,0.354412747346264,0.551625747427682,0.684776789910226,"243780","Dennd11","DENN domain containing 11"
0.256657833263596,3.67196995530877,0.354080700928596,0.55181218449381,0.684954426935295,"353170","Txlng","taxilin gamma"
0.230522611375073,5.07890905934729,0.354000246971378,0.551857375510091,0.684956723675605,"225898","Eml3","echinoderm microtubule associated protein like 3"
0.258844742072646,9.05016058207198,0.353767942167217,0.55198790023544,0.685064926599725,"14827","Pdia3","protein disulfide isomerase associated 3"
0.253311003308751,3.91695932340313,0.353424731789779,0.552180845509405,0.685250575769975,"671650","Gm20783","predicted gene, 20783"
0.285618634979433,2.83634522871423,0.353066601073874,0.5523823138973,0.685446772050324,"218100","Zfp322a","zinc finger protein 322A"
-0.280128318289211,2.9258051741865,0.352844012667604,0.552507601899311,0.685508536039883,"75812","Tasp1","taspase, threonine aspartase 1"
0.236864487436284,4.7262770370638,0.352824053259905,0.552518839032905,0.685508536039883,"108123","Napg","N-ethylmaleimide sensitive fusion protein attachment protein gamma"
-0.240593983301543,4.68023963880917,0.35244148393949,0.552734308461262,0.6857145220091,"20639","Snrpb2","U2 small nuclear ribonucleoprotein B"
-0.250944911785495,4.74524380106664,0.352375228408604,0.55277164074892,0.6857145220091,"99512","Wdr47","WD repeat domain 47"
-0.229867794186412,4.84408926517549,0.352243309380665,0.552845985872973,0.6857529205507,"71702","Cdc5l","cell division cycle 5-like"
0.32599574856405,1.84367049625232,0.352103931812287,0.552924554834107,0.685796551922636,"12865","Cox7a1","cytochrome c oxidase subunit 7A1"
-0.269260490756462,3.47348143126476,0.351804835954104,0.553093230084858,0.685951927196193,"27426","Nagpa","N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase"
-0.40542418055071,0.451306679070481,0.351555593333975,0.553233864634371,0.686024492462449,"215001","Wfikkn1","WAP, FS, Ig, KU, and NTR-containing protein 1"
0.232720506672394,5.92916405610461,0.351489810316584,0.553270993782317,0.686024492462449,"52858","Cdipt","CDP-diacylglycerol--inositol 3-phosphatidyltransferase"
0.263157229549651,4.07309992053168,0.351470373136503,0.553281965383851,0.686024492462449,"67681","Mrpl18","mitochondrial ribosomal protein L18"
-0.43187043318469,-1.44616193356837,0.351340803739768,0.553355113209152,0.686061364176468,"387181","Mir186","microRNA 186"
0.24922130383013,3.98865630725336,0.350774576733618,0.55367498816254,0.686399002365653,"20643","Snrpe","small nuclear ribonucleoprotein E"
0.240277740632865,6.91995567763167,0.350705022003879,0.55371430531256,0.686399002365653,"19172","Psmb4","proteasome (prosome, macropain) subunit, beta type 4"
-0.23489460072615,4.66254915762701,0.350514802393275,0.553821857510268,0.686478481262139,"14151","Fech","ferrochelatase"
0.227072553964507,5.14700174914321,0.350194739649754,0.5540029133821,0.686649050512957,"107035","Fbxo38","F-box protein 38"
0.469108257292762,0.277871959859731,0.349983388095287,0.554122533815606,0.686743453922666,"276829","Smtnl2","smoothelin-like 2"
0.231626242397851,4.71721443329354,0.349192249897814,0.554570734310377,0.687241663616306,"68087","Dcakd","dephospho-CoA kinase domain containing"
-0.295377736738587,2.11298470906855,0.349120348984753,0.554611502009768,0.687241663616306,"78895","Pus7l","pseudouridylate synthase 7-like"
-0.346400058142328,3.63530117181349,0.348987912462926,0.554686608125537,0.687268459246761,"107895","Mgat5","mannoside acetylglucosaminyltransferase 5"
-0.235849659714399,4.66068608632847,0.34892886567457,0.554720100363938,0.687268459246761,"19090","Prkdc","protein kinase, DNA activated, catalytic polypeptide"
-0.241346362188712,6.66221495955938,0.3488153406172,0.554784504248273,0.687294372120382,"17909","Myo10","myosin X"
-0.244911171184486,4.87186387995574,0.348511488636218,0.554956952050162,0.687454120567546,"245867","Pcmtd2","protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2"
-0.270751742330982,7.57935684212298,0.348306518304567,0.555073337941537,0.687527751030471,"97212","Hadha","hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha"
-0.423491372691652,-1.02155103577499,0.348253591805522,0.555103398073198,0.687527751030471,"73287","Cabcoco1","ciliary associated calcium binding coiled-coil 1"
-0.31144523315853,1.6455030769738,0.347564276604384,0.555495183009287,0.687959084106165,"66598","Pphln1-ps1","periphilin 1, pseudogene 1"
0.283586789354781,2.91667655650404,0.347346531696077,0.555619051134134,0.68805857108007,"67463","Poc5","POC5 centriolar protein"
0.235641447072444,4.80865942875829,0.347233941914912,0.555683120383927,0.688083995498518,"66165","Bccip","BRCA2 and CDKN1A interacting protein"
0.377698094648011,-0.834618507747627,0.347024749389498,0.555802198619371,0.688126447637991,"72873","Bbof1","basal body orientation factor 1"
-0.303473572461116,1.34999926060208,0.347020731012097,0.555804486465385,0.688126447637991,"100503586","Gm11702","predicted gene 11702"
0.24033055985485,6.3653325365036,0.346937968147418,0.555851611117657,0.688130883761825,"71766","Raver1","ribonucleoprotein, PTB-binding 1"
-0.248860174483645,5.23760706649492,0.34649047930368,0.556106539647021,0.688260783350577,"382038","Urb2","URB2 ribosome biogenesis 2 homolog (S. cerevisiae)"
0.250114776924294,7.06782757925184,0.346442076778859,0.556134127214015,0.688260783350577,"11370","Acadvl","acyl-Coenzyme A dehydrogenase, very long chain"
0.242620650956775,4.26422694473023,0.34644059814968,0.5561349700163,0.688260783350577,"15159","Hccs","holocytochrome c synthetase"
0.378819636439178,-0.94770181480747,0.346424187084302,0.556144324304725,0.688260783350577,"69591","Mdrl","mitochondrial dynamic related lncRNA"
0.297026918427091,2.39968142911575,0.34637162077056,0.55617428905152,0.688260783350577,"665562","Rpl31-ps12","ribosomal protein L31, pseudogene 1 2"
-0.256309642314287,3.57734546439146,0.34584326498842,0.556475641569715,0.688579786984637,"67161","Sclt1","sodium channel and clathrin linker 1"
-0.247137546847605,6.58634227628074,0.345170962321843,0.556859543726214,0.689000879123862,"16969","Zbtb7a","zinc finger and BTB domain containing 7a"
0.292804765201162,1.90455340287186,0.345071554185777,0.556916351008587,0.689017223370887,"69358","Lrrc51","leucine rich repeat containing 51"
-0.34361289296461,-0.0610449292493813,0.344974549575017,0.556971795395377,0.689031879015932,"100216540","Snord95","small nucleolar RNA, C/D box 95"
-0.249131879194979,7.81087429240708,0.34471481692319,0.557120300980214,0.689161649709713,"64652","Nisch","nischarin"
-0.45092887348214,-1.25130785195913,0.344479822971262,0.557254726725738,0.689266082334623,"320214","Cfap91","cilia and flagella associated protein 91"
0.281116465139827,2.507052550289,0.344414768355337,0.557291951409251,0.689266082334623,"100861653",NA,NA
-0.250271826529785,7.70483762713556,0.344285192897387,0.557366109431859,0.689303857380163,"56403","Syncrip","synaptotagmin binding, cytoplasmic RNA interacting protein"
-0.265421399154438,5.08469107567793,0.344169566096403,0.557432300264913,0.689331774130413,"22644","Rnf103","ring finger protein 103"
0.228046372413902,5.29446022304059,0.343806976777749,0.557639962330498,0.689534618939926,"13000","Csnk2a2","casein kinase 2, alpha prime polypeptide"
-0.231205750621664,5.2180576333714,0.343523601066345,0.557802359665073,0.689681465509843,"75841","Rnf139","ring finger protein 139"
0.268109449780396,3.7982125835844,0.342810078943495,0.558211664799845,0.690133548501662,"12982","Csf2ra","colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage)"
0.353714203959875,-0.309061129768198,0.342717196936042,0.558264987742751,0.690145483908513,"100217468","Snord45b","small nucleolar RNA, C/D box 45B"
-0.25452032672836,6.98769608919451,0.342481725352404,0.558400213901954,0.690258660970393,"21809","Tgfb3","transforming growth factor, beta 3"
-0.219064393943183,5.32813985426728,0.342369666862926,0.55846458854929,0.690284245067494,"67382","Brd3","bromodomain containing 3"
0.274543248545555,5.71628617236676,0.341957580445909,0.558701443019337,0.69050662593171,"19271","Ptprj","protein tyrosine phosphatase receptor type J"
-0.252680288582572,5.0845644616892,0.341904638330541,0.558731886384125,0.69050662593171,"80287","Apobec3","apolipoprotein B mRNA editing enzyme, catalytic polypeptide 3"
-0.276914942392868,3.21900908229445,0.34159110887665,0.558912240437748,0.690664201088014,"23918","Impdh2","inosine monophosphate dehydrogenase 2"
-0.243072530504982,7.32058118377752,0.34153106266196,0.558946793970874,0.690664201088014,"93760","Arid1a","AT-rich interaction domain 1A"
0.244352285288034,4.27034691602856,0.34131720876776,0.559069889085521,0.690762295919598,"238123","Cog5","component of oligomeric golgi complex 5"
0.244016091830545,6.42530740740887,0.341129714902778,0.559177853828952,0.690841682450966,"224139","Golgb1","golgin B1"
-0.24371397322731,7.19682472898547,0.340746004941264,0.559398929947321,0.691060790188967,"83701","Srrt","serrate RNA effector molecule homolog (Arabidopsis)"
0.244114987578222,4.56133164330583,0.340618618561312,0.559472361049599,0.691097482728456,"68767","Washc1","WASH complex subunit 1"
-0.227372702985501,6.20797286754298,0.340536934835312,0.559519456822553,0.691101640924081,"72124","Seh1l","SEH1-like (S. cerevisiae"
0.250959724259577,3.69944124069966,0.340377488638257,0.55961140933958,0.691114535337709,"234825","Klhdc4","kelch domain containing 4"
-0.248270751406466,3.95934310830782,0.340367177227708,0.559617356917025,0.691114535337709,"54152","Dnal4","dynein, axonemal, light chain 4"
-0.215938045038003,5.32741965015194,0.340087038387175,0.559778986022681,0.69125155375179,"227720","Nup214","nucleoporin 214"
0.236182331994625,4.50276116031226,0.340023282506358,0.559815783122574,0.69125155375179,"56724","Cript","cysteine-rich PDZ-binding protein"
-0.305231680679362,1.37737581814454,0.339883917746075,0.559896234453315,0.691296881976578,"76138","Ccdc138","coiled-coil domain containing 138"
0.26855753846898,4.74933257828348,0.339774261244825,0.559959551584227,0.691321049389666,"114713","Rasa2","RAS p21 protein activator 2"
0.306874029199448,1.4024410035405,0.339305703876886,0.560230257183327,0.691582906615154,"231724","Rad9b","RAD9 checkpoint clamp component B"
0.309258568275633,1.6186202180573,0.339255681656352,0.560259171943421,0.691582906615154,"545864","Gm5879","60S ribosomal protein L3 related"
0.283023060288242,3.44282613440857,0.338778361234847,0.560535225122234,0.691869626509824,"52466","Slc46a1","solute carrier family 46, member 1"
0.379734403811577,6.10685631097534,0.338506598300905,0.560692512655474,0.69198981919558,"72434","Lypd3","Ly6/Plaur domain containing 3"
0.370249077995378,0.291506130086049,0.338458820428351,0.560720173666072,0.69198981919558,"66343","Tmem177","transmembrane protein 177"
0.895372783628493,-0.894892827408197,0.33809251064524,0.560932335664497,0.692197597629555,"331063","Gsdmc2","gasdermin C2"
0.233971736429057,5.4888722834262,0.337628948149722,0.561201045774909,0.692475119255673,"52696","Zwint","ZW10 interactor"
-0.232318545124581,6.72521450406409,0.337362206119872,0.56135577817141,0.692607204396406,"72895","Setd5","SET domain containing 5"
-0.236283055763529,6.59920441626057,0.337293337668767,0.561395740845227,0.692607204396406,"14387","Gaa","glucosidase, alpha, acid"
-0.530255806697856,4.50838974657993,0.336973766541453,0.561581251563529,0.692781992015457,"100042856","Gvin2","GTPase, very large interferon inducible, family member 2"
-0.267346646629876,2.81225294414204,0.336777549063083,0.561695213895357,0.69286849519218,"68789","Trmt61b","tRNA methyltransferase 61B"
0.270238468012147,2.72088026320003,0.336437625516712,0.561892745218575,0.693018240297969,"665903","Gm7846","predicted gene 7846"
-0.332633471240786,4.23043476966438,0.336388082472904,0.561921546070713,0.693018240297969,"76263","Gstk1","glutathione S-transferase kappa 1"
-0.380333268290329,0.594534803649731,0.336342302561901,0.561948161820962,0.693018240297969,"100040944","Gm3055","predicted gene 3055"
-0.269221711445462,3.47650236640414,0.33619725338298,0.562032507214845,0.693062066808437,"73824","Snhg6","small nucleolar RNA host gene 6"
-0.231805893894875,6.67895597502773,0.336130371966603,0.562071406623876,0.693062066808437,"19063","Ppt1","palmitoyl-protein thioesterase 1"
-0.291880871298501,1.87558211038353,0.335962544267933,0.562169040939654,0.69312837595649,"627585","Gm13034","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5 pseudogene"
-0.28143766847171,2.11206287036828,0.335389933505028,0.562502404521002,0.693455149394223,"78552","E130201H02Rik","Y box protein 1 pseudogene"
0.278133578988184,4.54555064102695,0.33535658541639,0.562521830880406,0.693455149394223,"67884","Cfap410","cilia and flagella associated protein 410"
0.299283137206497,1.6761137948371,0.335120718591147,0.56265926790505,0.69357047577969,"81845","Gpank1","G patch domain and ankyrin repeats 1"
0.237892625966144,6.74128049286324,0.334920959494871,0.562775715862344,0.693659913702113,"66912","Bzw2","basic leucine zipper and W2 domains 2"
0.334634749186503,1.70404459614449,0.334790794224411,0.562851619606826,0.693699368031372,"11551","Adra2a","adrenergic receptor, alpha 2a"
0.263480402766874,6.53086282120458,0.334628234703747,0.562946441190263,0.693762130113141,"68942","Chmp2b","charged multivesicular body protein 2B"
-0.222836187263725,6.10735960749818,0.33439779569751,0.563080909819997,0.693873738697484,"213988","Tnrc6b","trinucleotide repeat containing 6b"
0.231198844653356,6.01194700354325,0.333793125801471,0.563434048487731,0.694254771737105,"19933","Rpl21","ribosomal protein L21"
-0.302886280695214,1.62948367107572,0.333652983635596,0.563515955059417,0.694301563402123,"69922","Vrk2","vaccinia related kinase 2"
-0.244064651671858,3.79850820598146,0.333288479578861,0.563729098190804,0.694510030231328,"224805","Aars2","alanyl-tRNA synthetase 2, mitochondrial"
0.314833935420065,3.27148057330841,0.333146472251304,0.563812178801979,0.694537254427141,"75735","Pank1","pantothenate kinase 1"
0.4122784084693,-0.62389405882172,0.333100482793975,0.563839089743117,0.694537254427141,"69066","1810010H24Rik","RIKEN cDNA 1810010H24 gene"
0.23655859343411,3.91731571059113,0.332964003789496,0.563918965638681,0.694581508296604,"76425","Gid8","GID complex subunit 8"
0.303421986415357,1.82128367661669,0.332493043117614,0.564194768422358,0.694867060485267,"12905","Cradd","CASP2 and RIPK1 domain containing adaptor with death domain"
0.422432666723005,4.66505950187748,0.332393070198918,0.564253347794545,0.694885054823111,"217294","BC006965","cDNA sequence BC006965"
0.281056413937203,2.50141935417554,0.332195598787771,0.564369091141104,0.694939835724977,"380840","Lyrm4","LYR motif containing 4"
-0.281679258896516,2.77176072024541,0.332124760065326,0.564410622805608,0.694939835724977,"211429","Pla2g4b","phospholipase A2, group IVB (cytosolic)"
0.216566292860958,5.49806516817003,0.332092143101562,0.564429747618692,0.694939835724977,"19069","Nup88","nucleoporin 88"
0.223010223768356,5.75770425200402,0.331940794661691,0.564518506484604,0.694994973629561,"170731","Mfn2","mitofusin 2"
-0.25121523842494,8.22286698549095,0.331560239591308,0.564741803586871,0.695182904173943,"11845","Arf6","ADP-ribosylation factor 6"
-0.234126435726729,4.4025802349781,0.331530721383496,0.564759131023112,0.695182904173943,"215436","Slc35e3","solute carrier family 35, member E3"
0.363494238911701,0.278865429356141,0.331159472085426,0.564977145222692,0.695397103045126,"14187","Akr1b8","aldo-keto reductase family 1, member B8"
0.299598544538932,6.44374190472511,0.331081074800338,0.565023204418423,0.695399635747119,"217166","Nr1d1","nuclear receptor subfamily 1, group D, member 1"
-0.389731046896902,-1.11176273654485,0.330548530867556,0.56533627161353,0.695730761297324,"100217444","Snord65","small nucleolar RNA, C/D box 65"
0.268314937220115,3.7321882868696,0.330072121186211,0.565616623594016,0.696000504928863,"215008","Vezt","vezatin, adherens junctions transmembrane protein"
0.310161723588733,0.0984288318621625,0.330026407695567,0.56564353868048,0.696000504928863,"100503272","Gm11423","predicted gene 11423"
-0.252577280383138,3.27106507080411,0.329796027067,0.565779219413503,0.696096761511594,"233875","Ino80e","INO80 complex subunit E"
-0.221615680045918,5.48790044563514,0.329744018464968,0.565809858161095,0.696096761511594,"243846","Ccdc9","coiled-coil domain containing 9"
-0.346271927661749,1.31519544405708,0.32959134900448,0.565899815712157,0.696153241030196,"100504519",NA,NA
0.244207896746753,3.98670403101201,0.328955432872603,0.566274815347332,0.696560334818589,"71474","Ppp6r2","protein phosphatase 6, regulatory subunit 2"
-0.289243675591869,3.21829116000987,0.328779675384913,0.566378544471402,0.696593234827047,"64296","Abhd8","abhydrolase domain containing 8"
0.293581008934748,1.07154598492029,0.328760750635533,0.566389715738266,0.696593234827047,"69408","Dnajc17","DnaJ heat shock protein family (Hsp40) member C17"
-0.23321690665686,6.39101990323011,0.328202114122106,0.566719671095407,0.696944804450378,"22632","Yy1","YY1 transcription factor"
0.284933548489248,3.02331415374842,0.328049623788498,0.566809803409504,0.696981042693604,"99100","Cep152","centrosomal protein 152"
0.246606566776723,4.34191236809216,0.328003043217641,0.566837341289603,0.696981042693604,"18108","Nmt2","N-myristoyltransferase 2"
0.260013223433776,3.0453391196574,0.327920216458441,0.566886313900088,0.696987031653725,"666646","Gm12115","predicted gene 12115"
-0.379696990812452,-1.15630130378704,0.327435811999384,0.567172890157763,0.697285130770384,"58994","Smpd3","sphingomyelin phosphodiesterase 3, neutral"
-0.368063926078975,1.46719439309175,0.327108465322524,0.567366709564576,0.697469156655146,"117600","Srgap1","SLIT-ROBO Rho GTPase activating protein 1"
0.244883003929755,7.15916181305828,0.326937371697413,0.567468063981402,0.697514810010574,"218490","Btf3","basic transcription factor 3"
-0.22148713354539,6.0318577683575,0.326896776099475,0.567492117635786,0.697514810010574,"66810","Rbm22","RNA binding motif protein 22"
0.357565425367699,1.41602541456567,0.326753726611812,0.567576892942995,0.697564757451675,"13170","Dbp","D site albumin promoter binding protein"
-0.350208373178901,-0.280217455580549,0.326423392785087,0.567772752533994,0.697698430614071,"668662","Gm9292","predicted gene 9292"
-0.245994902346482,3.86667657766006,0.326421372736804,0.567773950653478,0.697698430614071,"66174","Nudt14","nudix hydrolase 14"
-0.258510397651464,8.86718945431285,0.326125629679902,0.567949413166486,0.697859782746318,"16480","Jup","junction plakoglobin"
0.23188450369444,4.04554221190053,0.325944450176076,0.568056957959724,0.697937663344125,"67144","Lrrc40","leucine rich repeat containing 40"
-0.348040744441276,-1.16027593227825,0.32571806921502,0.56819138921085,0.697989934875643,"27209","Snord32a","small nucleolar RNA, C/D box 32A"
-0.36254836403375,-0.871785113377265,0.325664062806254,0.568223468853829,0.697989934875643,"271144","Ankdd1b","ankyrin repeat and death domain containing 1B"
0.243096053760842,6.77040320738682,0.325599497112366,0.568261825308238,0.697989934875643,"16418","Eif6","eukaryotic translation initiation factor 6"
0.210400060135696,5.78947788644387,0.325575363274764,0.568276163758852,0.697989934875643,"18021","Nfatc3","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3"
-0.610009940624322,-1.58614946367129,0.325103045383491,0.568556920238211,0.698280507261788,"57262","Retnla","resistin like alpha"
0.542580452181066,2.29604040849136,0.324665475548194,0.568817262944704,0.698545964999464,"234515","Inpp4b","inositol polyphosphate-4-phosphatase, type II"
0.333722798978319,-0.930468521356453,0.324440647392047,0.568951120261693,0.698656060964708,"100125929","0610009E02Rik","RIKEN cDNA 0610009E02 gene"
-0.268333234226226,2.93707511165578,0.323736854917752,0.569370538978961,0.699116773989861,"58180","Hic2","hypermethylated in cancer 2"
0.217167030116812,5.91382421404338,0.32361602392915,0.569442607798271,0.699150945746105,"71970","Zbed5","zinc finger BED-type containing 5"
0.214948420000188,4.99772904198527,0.323493541863095,0.569515679568952,0.699186343502503,"71745","Cul2","cullin 2"
-0.244805526319743,8.42134540524667,0.323295196402516,0.569634049642043,0.699236567165173,"18028","Nfib","nuclear factor I/B"
-0.295747722541071,2.54916085241966,0.323276722068216,0.569645077338117,0.699236567165173,"193736","Zbtb12","zinc finger and BTB domain containing 12"
0.297031908362726,0.446103893823724,0.322888376314744,0.569876985170318,0.699390961646546,"100503688",NA,NA
0.375992708921282,-1.02178091323064,0.322866455876767,0.569890080864317,0.699390961646546,"234365","Yjefn3","YjeF N-terminal domain containing 3"
0.275718534636752,2.3705647074538,0.322843794889046,0.569903619595306,0.699390961646546,"99349","Dnajc24","DnaJ heat shock protein family (Hsp40) member C24"
0.242515073239693,5.75922512077442,0.322610805217299,0.570042854957552,0.699507514539107,"107975","Pacs1","phosphofurin acidic cluster sorting protein 1"
0.213766408535109,5.97285087359923,0.321034240459519,0.570986766281802,0.700611401732733,"74026","Msl1","male specific lethal 1"
0.239195225113474,7.5383531526504,0.320632233887814,0.571227943074947,0.700852916105618,"227613","Tubb4b","tubulin, beta 4B class IVB"
0.31282676928265,3.78946622612238,0.320513732723145,0.5712990738742,0.700885775773005,"170758","Rac3","Rac family small GTPase 3"
-0.339490807939337,0.969167497569958,0.320397621633094,0.571368786865658,0.700916891067675,"70081","Zfp995","zinc finger protein 995"
-0.242109508761911,5.3514600035564,0.320157292232678,0.571513133421681,0.701039549875524,"83813","Tnk1","tyrosine kinase, non-receptor, 1"
0.213705535678753,5.15349815979613,0.320000237819931,0.571607502032313,0.70107409685476,"19708","Dpf2","double PHD fingers 2"
-0.22996440904851,6.88064934773776,0.319962771989476,0.571630018480792,0.70107409685476,"243272","Sbno1","strawberry notch 1"
-0.257632286735638,7.93573982548973,0.319838995322135,0.571704418926876,0.701110936348284,"70572","Ipo5","importin 5"
0.278023210966981,2.31901337867631,0.319677576675979,0.571801473999163,0.701175550518527,"106393","Srl","sarcalumenin"
-0.236474450932505,4.99982696355338,0.319508151072115,0.571903378148373,0.701196585679565,"68815","Btbd10","BTB domain containing 10"
0.210099440475239,5.66953068799953,0.319381943435501,0.571979311227724,0.701196585679565,"52690","Setd3","SET domain containing 3"
0.232903134099209,6.85841410892146,0.319364588264589,0.571989754549454,0.701196585679565,"244059","Chd2","chromodomain helicase DNA binding protein 2"
-0.210946319191174,5.94573529266734,0.319309787998829,0.572022732585867,0.701196585679565,"22661","Zfp148","zinc finger protein 148"
0.210742306026511,5.38004134158725,0.319280316862953,0.572040469448661,0.701196585679565,"229004","Gmeb2","glucocorticoid modulatory element binding protein 2"
-0.25773374131822,10.5114056693871,0.319168699783173,0.572107654691191,0.701221402531106,"14828","Hspa5","heat shock protein 5"
-0.249767788582832,6.32814039480657,0.318988526694249,0.572216138295761,0.701221402531106,"100019","Mdn1","midasin AAA ATPase 1"
-0.236769493862914,6.99321324138665,0.318975594625869,0.572223926347968,0.701221402531106,"18712","Pim1","proviral integration site 1"
0.241053005376975,7.70557046263507,0.318951902972755,0.572238194662343,0.701221402531106,"15525","Hspa4","heat shock protein 4"
-0.228074568061084,6.57307810733155,0.318665727784324,0.572410599100469,0.701378284089302,"381626","Rbm33","RNA binding motif protein 33"
0.228713345944592,4.28026246789458,0.318453768959964,0.57253835817438,0.701447257624284,"18393","Orc2","origin recognition complex, subunit 2"
-0.275327714115878,3.79129048356021,0.318425074359726,0.572555658273428,0.701447257624284,"16177","Il1r1","interleukin 1 receptor, type I"
-0.325562412661656,2.87930364877857,0.318262039486059,0.57265397221867,0.701491218119545,"69291","1700001L05Rik","RIKEN cDNA 1700001L05 gene"
0.264482361539727,3.76788580052013,0.318218364588825,0.572680314868284,0.701491218119545,"52712","Zkscan6","zinc finger with KRAB and SCAN domains 6"
0.541538807598272,-1.92628100952857,0.317956002378494,0.572838609621008,0.701630735987787,"80720","Pbx4","pre B cell leukemia homeobox 4"
0.21111422259227,5.83911941083774,0.317783876613423,0.572942507491063,0.701703610383506,"59025","Usp14","ubiquitin specific peptidase 14"
0.222376599303097,4.62359981441856,0.317629337507651,0.57303582136687,0.701735955920625,"207615","Wdr37","WD repeat domain 37"
0.294041339296554,3.84480399216121,0.317592250096727,0.573058219955216,0.701735955920625,"18082","Nipsnap1","nipsnap homolog 1"
-0.407652444772795,2.99670485498893,0.317519560782341,0.573102124972634,0.701735955920625,"80718","Rab27b","RAB27B, member RAS oncogene family"
0.251139812419176,3.36729185682003,0.317104559248587,0.57335291662039,0.701951878777256,"381598","2610005L07Rik","cadherin 11 pseudogene"
0.306633112867115,0.349807323932871,0.317080769591331,0.573367299616274,0.701951878777256,"100043695","Gm15483","predicted gene 15483"
-0.39367089103031,-1.13520803360008,0.316870950284359,0.57349418511577,0.702005042760814,"258783","Or8b53","olfactory receptor family 8 subfamily B member 53"
-0.247631016101611,6.04118387764658,0.316834753405423,0.573516080302761,0.702005042760814,"20166","Rtkn","rhotekin"
0.213433528094973,5.02851210113562,0.316788628421493,0.573543983303444,0.702005042760814,"60532","Wtap","WT1 associating protein"
-0.243539621041656,3.63228507171861,0.31659786153338,0.573659414873522,0.702068367582578,"93696","Chrac1","chromatin accessibility complex 1"
-0.238335514204866,7.69434605798408,0.316556303928872,0.573684567132461,0.702068367582578,"233726","Ipo7","importin 7"
0.258243453757683,9.92664979229989,0.316267878052583,0.573859193472854,0.702184169918982,"110611","Hdlbp","high density lipoprotein (HDL) binding protein"
-0.295322701361267,1.41735444607763,0.316158246534234,0.573925596946702,0.702184169918982,"67733","Itgb3bp","integrin beta 3 binding protein (beta3-endonexin)"
-0.215717253085374,4.93611571211427,0.316132641126152,0.573941108246545,0.702184169918982,"229700","Rbm15","RNA binding motif protein 15"
0.221684174536583,4.67899283401305,0.31610654706483,0.573956916414415,0.702184169918982,"14154","Fem1a","fem 1 homolog a"
-0.228759900230744,5.43344057374748,0.315816123420718,0.574132917338521,0.702312297595459,"330836","Slc7a6","solute carrier family 7 (cationic amino acid transporter, y+ system), member 6"
-0.308076271750844,1.00075949865048,0.315787079500459,0.574150524230153,0.702312297595459,"50873","Prkn","parkin RBR E3 ubiquitin protein ligase"
-0.23578667383179,6.57949740956966,0.31555226443889,0.574292912035912,0.702334893164365,"55935","Fnbp4","formin binding protein 4"
0.222168529848941,4.44051415085764,0.315551745832516,0.574293226587003,0.702334893164365,"13481","Dpm2","dolichyl-phosphate mannosyltransferase subunit 2, regulatory"
0.302987445405304,0.633284195926017,0.315536757860173,0.574302317410978,0.702334893164365,"78625","Acsbg3","acyl-CoA synthetase bubblegum family member 3"
-0.311327022727018,1.75077255550797,0.315338760956957,0.574422437374436,0.702427437346455,"56795","Arl10","ADP-ribosylation factor-like 10"
